aid,anno,posizione,corrispondente,n_autori,wid
5005432053,2020,middle,False,5,W3173226725
5005434807,2021,middle,False,5,W4206223745
5005438943,2021,middle,False,18,W3184780123
5005443526,2019,middle,False,4,W2971248291
5005448339,2022,middle,False,8,W3101447603
5005455141,2020,last,False,6,W3096315765
5005461040,2022,middle,False,4,W4285281193
5005463262,2022,middle,False,7,W4225342182
5005466925,2021,middle,False,6,W3207807747
5005486605,2022,first,False,3,W4312565955
5005500028,2021,last,False,3,W3184925421
5005505577,2022,middle,False,4,W4287854589
5005513786,2020,middle,False,5,W3034284720
5005516194,2020,middle,False,4,W3037903309
5005517707,2022,middle,False,6,W4214813689
5005525514,2022,last,True,6,W4283011315
5005529387,2021,last,False,6,W3208396733
5005530678,2022,last,True,2,W4385573704
5005531754,2019,first,False,4,W2970592413
5005533034,2022,last,False,2,W4285135404
5005533360,2022,middle,False,8,W4295868017
5005543131,2021,middle,False,5,W3182885581
5005554337,2020,middle,False,4,W3130660608
5005565161,2020,last,False,4,W3111939271
5005575421,2022,middle,False,6,W4285043710
5005578132,2020,middle,False,4,W3115633976
5005591013,2021,middle,False,5,W4205345281
5005591242,2022,middle,False,6,W4313489927
5005605270,2022,last,True,7,W3093527386
5005605700,2021,first,False,5,W3206360718
5005607315,2021,last,False,5,W3184082474
5005611002,2022,first,False,7,W4312748717
5005629683,2022,middle,False,4,W4360996640
5005632451,2019,first,False,3,W3003086891
5005663670,2021,last,True,7,W3212784736
5005666034,2021,middle,False,3,W3175183722
5005702955,2019,middle,False,8,W2954226438
5005715759,2022,middle,False,3,W4310814953
5005730523,2021,middle,False,4,W3176656282
5005735333,2020,middle,False,6,W3091713579
5005738289,2020,middle,False,5,W3026878185
5005741308,2020,first,False,5,W3089666805
5005744973,2021,middle,False,4,W3198711122
5005745382,2022,middle,False,4,W4385300489
5005752135,2022,last,False,3,W4312596239
5005758197,2020,middle,False,4,W3106219395
5005761664,2020,middle,False,5,W3090831139
5005765078,2021,first,False,2,W3129032528
5005769994,2021,middle,False,3,W3174784402
5005771535,2020,last,False,4,W3105669983
5005778444,2022,last,False,9,W3197370269
5005779128,2019,middle,True,7,W2970986510
5005790108,2021,last,True,2,W3135361293
5005791318,2020,last,False,3,W3105748297
5005800969,2022,middle,False,5,W4286542621
5005819073,2021,last,False,4,W3196140453
5005820786,2019,middle,False,6,W3004844052
5005823613,2022,first,False,3,W4309156326
5005827205,2020,first,True,5,W4390912388
5005828574,2022,last,False,6,W4366517598
5005832956,2021,middle,False,12,W3137689960
5005840801,2021,last,False,3,W3201295503
5005842784,2021,middle,False,6,W3122882518
5005848045,2022,first,False,4,W4281760582
5005866714,2021,middle,False,8,W3175096440
5005867844,2022,last,False,5,W4226342967
5005876470,2020,first,False,4,W3104974858
5005877741,2021,middle,False,25,W3204256746
5005881531,2021,last,False,3,W3199527474
5005887313,2022,last,False,3,W4220955183
5005888186,2022,middle,False,7,W4291208771
5005904043,2021,last,False,2,W4206525547
5005905514,2020,middle,False,6,W3089124799
5005909519,2022,middle,False,4,W4224926139
5005912060,2021,middle,False,3,W3111364951
5005939553,2021,last,False,4,W3155652963
5005945981,2022,middle,False,7,W4313042449
5005972298,2021,middle,False,7,W3203961508
5005982453,2022,middle,False,6,W4294878359
5005986773,2021,middle,False,4,W4205743786
5005989171,2022,last,False,5,W4210756135
5005991642,2021,last,True,3,W3183891373
5005999583,2021,middle,False,5,W3200127966
5006009919,2022,last,True,7,W4307923086
5006012039,2022,last,True,4,W4307050653
5006038667,2021,last,False,2,W3206213919
5006079410,2021,last,False,6,W3126192030
5006096139,2022,first,False,4,W4296068408
5006116691,2022,middle,False,9,W4295925316
5006117547,2020,middle,False,5,W3034693764
5006134055,2021,last,False,4,W3128539297
5006141263,2021,last,False,3,W4205098445
5006172625,2020,last,False,5,W3136503798
5006184120,2019,last,False,3,W2953553271
5006189599,2022,last,False,7,W4225101028
5006190887,2022,middle,False,5,W4307835584
5006191190,2019,last,False,3,W2984978596
5006199483,2021,last,False,8,W3193951565
5006206015,2019,middle,False,6,W2974299639
5006214126,2020,middle,False,5,W3106625509
5006218020,2020,last,False,3,W3118409559
5006219919,2020,middle,False,14,W3101223450
5006237017,2021,last,False,3,W3135465795
5006238145,2021,last,False,6,W4205196528
5006246484,2022,middle,False,6,W4313069807
5006250085,2022,first,False,4,W4283027008
5006250978,2020,middle,False,7,W3104142662
5006266154,2022,last,False,12,W4291652457
5006267512,2021,last,False,4,W3190162807
5006288178,2021,middle,False,4,W4206753514
5006289694,2022,middle,False,6,W4308216616
5006300825,2022,middle,False,9,W3194951844
5006314068,2021,last,True,6,W3158607076
5006334685,2020,middle,False,7,W3103592385
5006335513,2022,middle,False,5,W4290944423
5006336858,2020,middle,False,13,W3016028808
5006343148,2022,first,False,2,W4226200423
5006352222,2022,middle,False,6,W4213063565
5006355592,2020,last,False,4,W3091311542
5006360335,2021,middle,False,25,W3092136498
5006367043,2022,last,False,4,W4281384899
5006380227,2020,middle,False,5,W2996403597
5006385137,2022,middle,False,6,W3207149528
5006403799,2020,middle,False,7,W3113396957
5006404143,2021,middle,False,6,W3159843954
5006404928,2022,last,False,13,W4281569374
5006421650,2022,middle,False,4,W4385573871
5006431158,2022,middle,False,19,W4221066460
5006434149,2022,middle,False,3,W4309224960
5006444015,2021,middle,False,4,W4225583195
5006444565,2022,last,True,6,W4206505934
5006446756,2022,last,True,5,W4294631187
5006478379,2022,middle,False,7,W4296808098
5006497264,2021,last,False,5,W3207360435
5006504365,2022,middle,False,4,W4317419783
5006511969,2022,last,False,4,W4385567257
5006514629,2022,first,False,7,W4287887311
5006532598,2019,last,False,3,W4212932674
5006546107,2020,first,False,2,W3045544321
5006548118,2020,middle,False,5,W3035785882
5006556787,2022,last,False,5,W4210385504
5006557413,2020,last,False,3,W3044263831
5006559585,2022,middle,False,4,W4367048100
5006567612,2021,first,True,11,W3214785274
5006581225,2022,middle,False,3,W4385574351
5006587869,2019,middle,False,13,W3011949846
5006589025,2020,middle,False,6,W3118043957
5006589365,2020,middle,False,10,W3101300984
5006593097,2020,middle,False,3,W3092325673
5006604301,2022,middle,False,6,W4292202481
5006610576,2022,middle,False,7,W4220757565
5006626294,2021,first,False,2,W3161818506
5006630406,2021,first,False,2,W4206227781
5006631932,2019,middle,False,6,W2971415639
5006644924,2020,middle,False,5,W3035064549
5006650843,2019,last,False,4,W2985791984
5006669502,2022,middle,False,5,W3203162515
5006669765,2020,middle,False,4,W3115599191
5006670076,2021,middle,False,10,W3133566556
5006678542,2021,middle,True,5,W3127427447
5006683427,2020,last,False,3,W3031751180
5006685038,2020,middle,False,5,W3029497709
5006695326,2021,middle,False,9,W3211983116
5006698091,2021,first,True,1,W3167599680
5006714421,2022,middle,False,9,W4297648407
5006723758,2021,middle,False,6,W3040646053
5006729432,2020,middle,True,4,W3102606411
5006731035,2022,last,False,3,W4280560792
5006736245,2022,middle,False,8,W4224926216
5006749051,2020,middle,False,6,W3046053481
5006750002,2021,last,False,4,W3184385036
5006755109,2020,middle,False,6,W3015347994
5006766510,2022,middle,False,3,W4206962558
5006775135,2021,last,False,5,W4200548756
5006779728,2020,middle,False,5,W3034284720
5006784219,2022,middle,False,7,W4221141786
5006784495,2022,middle,False,5,W4284969060
5006784886,2022,last,True,3,W4386109402
5006792341,2019,first,False,5,W3000580701
5006794082,2020,first,False,3,W3034378323
5006795021,2022,last,False,2,W4296721002
5006802589,2022,last,False,5,W4385573574
5006805259,2022,middle,False,11,W4225713393
5006811625,2021,last,False,2,W4200036488
5006817088,2020,middle,False,13,W3117450517
5006827595,2020,middle,False,3,W3116104245
5006829613,2022,last,True,3,W4309474814
5006841485,2022,middle,False,5,W4312870949
5006844401,2022,middle,False,9,W4285308960
5006845983,2022,last,False,6,W4296993572
5006855037,2022,middle,False,12,W4309643839
5006866152,2020,last,False,5,W3116384449
5006888736,2021,middle,False,3,W3150290404
5006903719,2021,first,False,6,W3162799364
5006905045,2021,last,False,2,W3183887089
5006943206,2020,middle,False,4,W3125330360
5006943300,2022,middle,False,4,W4220798687
5006945148,2022,middle,False,9,W4312438583
5006953572,2021,first,False,2,W3156725333
5006963606,2021,middle,False,6,W4230252363
5006980420,2019,last,False,5,W2971031524
5007006341,2022,middle,False,6,W4292787292
5007006789,2020,middle,False,6,W3115242847
5007017103,2020,last,False,3,W3105459765
5007017640,2021,last,False,3,W3161697668
5007040136,2020,last,False,5,W3117403182
5007048284,2020,first,False,2,W3034456004
5007054746,2021,first,False,2,W3128209463
5007054949,2021,middle,False,6,W3146159709
5007061198,2021,last,False,4,W3183684358
5007067645,2022,middle,True,4,W4280598345
5007075153,2022,middle,False,7,W4385573463
5007102035,2021,middle,False,5,W3161690523
5007109351,2021,middle,False,7,W3207406691
5007109424,2021,middle,False,4,W4200118469
5007110472,2019,middle,False,3,W3018965030
5007121660,2022,middle,False,4,W4312007187
5007122446,2022,first,True,3,W4221096991
5007145568,2020,last,True,3,W3083513963
5007148856,2021,first,True,1,W3194139411
5007163341,2022,middle,False,5,W4281671178
5007171156,2021,first,True,1,W4200064278
5007175114,2022,middle,False,12,W4296179733
5007185917,2021,middle,False,3,W4205587335
5007203127,2020,last,False,4,W3095525213
5007217510,2022,first,False,6,W4224920289
5007225481,2021,middle,False,7,W3213562172
5007242549,2019,middle,False,4,W2978765427
5007285444,2021,first,False,7,W3168640669
5007288843,2022,last,False,4,W4312433629
5007294216,2021,middle,False,5,W3212246833
5007300551,2021,middle,False,10,W3189675328
5007305393,2021,middle,False,3,W3207987793
5007352170,2020,middle,False,5,W3096775731
5007354180,2021,middle,False,5,W4200083042
5007360513,2020,first,False,6,W3114359485
5007360737,2022,last,False,5,W4285602050
5007371983,2022,last,False,5,W4229456977
5007380154,2021,last,False,5,W3215241401
5007397162,2020,middle,False,8,W3092453057
5007412395,2019,last,False,3,W2984927260
5007419647,2022,middle,False,5,W4214532801
5007426493,2021,middle,True,6,W3197880231
5007426895,2019,middle,False,7,W2954444514
5007440245,2019,middle,False,3,W2979835384
5007472686,2022,middle,False,21,W4310957810
5007474906,2021,last,True,4,W3127917488
5007483551,2022,last,False,6,W4312401814
5007503250,2022,middle,False,5,W4296069128
5007513550,2022,middle,False,4,W4288809625
5007517701,2022,first,False,6,W4310608682
5007532004,2021,last,False,3,W3153509503
5007535678,2020,last,True,2,W3103272618
5007539735,2022,middle,False,4,W4313413340
5007558173,2019,first,False,8,W2971149816
5007559881,2022,middle,False,9,W4287854428
5007563817,2021,middle,False,11,W3212947338
5007578031,2021,middle,False,5,W3211311205
5007606170,2021,middle,False,6,W3161682586
5007611640,2022,first,False,3,W4282583617
5007620149,2021,last,False,9,W3158802984
5007622097,2022,middle,False,6,W4282924213
5007629138,2022,middle,False,5,W4312730918
5007639385,2020,middle,False,4,W3102613059
5007640861,2021,middle,True,4,W3170892757
5007653210,2022,middle,False,10,W4309642855
5007656938,2022,last,False,4,W4297312203
5007672179,2020,middle,False,6,W3139310403
5007686312,2020,middle,True,4,W3111896322
5007708616,2022,middle,False,6,W4309223340
5007717960,2020,middle,False,6,W3034956542
5007719477,2021,last,False,4,W3215389062
5007725093,2022,last,False,4,W4361732112
5007725540,2020,middle,False,6,W3115880855
5007727043,2021,middle,False,6,W3154059006
5007727128,2022,middle,False,6,W4210263566
5007730317,2022,middle,False,9,W4226544593
5007757643,2022,last,False,4,W4309344921
5007774813,2021,first,False,5,W3165514883
5007781745,2020,middle,False,7,W3039276721
5007781850,2021,middle,False,7,W3168834895
5007782249,2022,last,False,3,W4283793153
5007794565,2019,first,True,2,W2954841130
5007818509,2021,middle,False,6,W4200514525
5007832959,2021,middle,False,4,W4285335127
5007851620,2019,middle,False,5,W2970243238
5007861777,2022,middle,False,3,W3201174429
5007895165,2021,last,False,4,W4210471149
5007900487,2022,first,False,4,W4385572838
5007901825,2022,middle,False,13,W4293088946
5007903277,2019,middle,False,7,W2970986510
5007910628,2022,last,True,13,W4310239597
5007913294,2022,last,False,3,W4286110465
5007914769,2022,first,False,3,W3201174429
5007914848,2021,middle,False,5,W4206687743
5007928903,2019,last,False,4,W2973047874
5007937949,2021,middle,False,8,W3172583326
5007939424,2021,first,False,2,W3155998852
5007940049,2019,first,True,4,W2955018588
5007940211,2022,middle,False,4,W4308764913
5007945658,2021,last,False,3,W4200096432
5007947310,2022,last,False,4,W4313251027
5007952725,2021,middle,False,9,W3122244192
5007955173,2019,middle,False,6,W2963349408
5007962086,2022,middle,False,6,W4312977351
5007974064,2021,last,False,3,W4226320266
5007976764,2022,last,False,4,W4288781262
5007985173,2019,last,False,6,W2983845924
5008007155,2022,last,False,2,W4289639547
5008034417,2020,middle,False,3,W3091617927
5008037939,2022,last,False,2,W4301184261
5008056593,2020,last,False,4,W3100202074
5008064383,2022,middle,False,5,W4281571952
5008079520,2021,first,False,3,W3183820005
5008082945,2020,last,True,5,W3000598631
5008087825,2022,middle,False,7,W4281397735
5008098227,2020,middle,False,5,W3100719877
5008141914,2022,last,False,6,W4312294604
5008154497,2021,middle,False,4,W4285325211
5008156638,2019,middle,False,7,W2964067226
5008159987,2021,middle,False,8,W3176641036
5008171683,2022,last,False,4,W4292308186
5008175415,2022,middle,False,6,W4295038225
5008181744,2020,middle,False,4,W3043522163
5008194128,2019,middle,False,8,W2954696369
5008201587,2022,middle,False,4,W4206012352
5008205192,2021,last,False,3,W4207029555
5008207170,2021,last,False,2,W3208644849
5008208316,2020,last,False,7,W3117811146
5008223229,2020,last,False,3,W3089006272
5008256216,2022,last,False,6,W4213224833
5008264603,2019,last,False,2,W2995726956
5008269094,2021,middle,False,3,W4205269420
5008282588,2021,first,False,7,W3217456031
5008283931,2020,last,False,4,W3098302948
5008287867,2021,middle,False,5,W3130111320
5008289463,2021,last,True,4,W3154623504
5008305245,2021,last,False,3,W3185446084
5008309880,2020,middle,False,4,W3106534186
5008311951,2021,last,True,4,W4200325139
5008312239,2020,middle,False,4,W3117847620
5008316506,2020,last,False,4,W3094618205
5008325103,2020,last,False,4,W3012438487
5008327503,2021,middle,False,7,W3173259128
5008330501,2022,middle,False,16,W4287891169
5008331264,2020,middle,False,9,W3097588535
5008334059,2020,last,False,3,W3096655658
5008340710,2019,last,False,5,W2984268726
5008340880,2021,last,False,7,W4210684130
5008352161,2021,middle,False,4,W3123649662
5008354502,2019,last,False,11,W2984305408
5008359300,2022,middle,False,10,W4316657902
5008371533,2022,middle,False,11,W4214915423
5008382906,2021,middle,False,5,W3161554672
5008393937,2021,middle,False,9,W3211983116
5008408190,2022,last,True,7,W4293066616
5008411659,2019,middle,False,9,W2987241137
5008417257,2021,first,False,7,W3142806976
5008427326,2021,last,False,3,W3185054725
5008437446,2022,middle,False,6,W4212868710
